paperID,studyID,cond,effType,measure,comparison,indSamp,pubStat,studySample,domain,typeCoOcc,numCoOcc,supralim,typeRelational,sourceRelational,coOccRelOrder,depend,expImpOrder,impMeasure,eval,withinBetween,effSource,effOrig,effFinal,N1,N2,N,effFinalG,varD,J,varG
Moran_2015,2,No Goal,impAB,Implicit,AB,NA,Published,Students,Novel individuals,Sounds,24,1,Causal information,Language + Observation,Simultaneous,Relational modifies co-occurrence,Counterbalanced,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(61) = 2.89, p =.005, d = 0.37",0.37,62,NA,62,0.365355649,0.017233065,0.987704918,0.016811906
Moran_2015,2,No Goal,impDC,Implicit,DC,NA,Published,Students,Novel individuals,Sounds,24,1,Causal information,Language + Observation,Simultaneous,Relational modifies co-occurrence,Counterbalanced,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(61) = -0.49, p =.630, d = -0.06",-0.06,62,NA,62,-0.059246862,0.016158065,0.987704918,0.015763178
Moran_2017,1A,NA,expAB,Explicit,AB,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Difference score mean and SD,"M[1] = 0.29, SD = 1.91, N = 388",0.15,388,NA,388,0.14970836,0.002606314,0.998062016,0.002596222
Moran_2017,1A,NA,expAC,Explicit,AC,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Between,Effect size (author),"bt(386) = 24.99, p < .001, d = 2.54",2.54,194,194,388,2.535061568,0.018623196,0.998056995,0.018550896
Moran_2017,1A,NA,expDB,Explicit,DB,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Between,Effect size (author),"bt(386) = 27.61, p < .001, d = 2.8",2.8,194,194,388,2.79455606,0.020412371,0.998056995,0.020333126
Moran_2017,1A,NA,expDC,Explicit,DC,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Difference score mean and SD,"M[1] = -0.87, SD = 2.86, N = 388",-0.3,388,NA,388,-0.299416721,0.002693299,0.998062016,0.00268287
Moran_2017,1A,NA,impAB,Implicit,AB,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Difference score mean and SD,"M[1] = 16.00, SD = 87.00, N = 388",0.18,388,NA,388,0.179650032,0.002619072,0.998062016,0.002608931
Moran_2017,1A,NA,impDC,Implicit,DC,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Difference score mean and SD,"M[1] = -6.00, SD = 161.00, N = 388",-0.04,388,NA,388,-0.039922229,0.002579381,0.998062016,0.002569394
Moran_2017,1B,NA,expAB,Explicit,AB,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Implicit first,Evaluative Priming Task,Evaluative,Within,Difference score mean and SD,"M[1] = 0.38, SD = 2.32, N = 148",0.16,148,NA,148,0.159176672,0.006843243,0.994897959,0.006773592
Moran_2017,1B,NA,expAC,Explicit,AC,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Implicit first,Evaluative Priming Task,Evaluative,Between,Effect size (author),"bt(146) = 14.87, p < .001, d = 2.47",2.47,74,74,148,2.45728988,0.047638176,0.994863014,0.047149999
Moran_2017,1B,NA,expDB,Explicit,DB,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Implicit first,Evaluative Priming Task,Evaluative,Between,t statistic (author),"bt(146) = 12.02, p < .001, d = 2",1.99,74,74,148,1.979759863,0.040405743,0.994863014,0.039991682
Moran_2017,1B,NA,expDC,Explicit,DC,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Implicit first,Evaluative Priming Task,Evaluative,Within,Difference score mean and SD,"M[1] = -1.09, SD = 3.41, N = 148",-0.32,148,NA,148,-0.318353345,0.007102703,0.994897959,0.007030411
Moran_2017,1B,NA,impAB,Implicit,AB,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Implicit first,Evaluative Priming Task,Evaluative,Within,Difference score mean and SD,"M[1] = 5.00, SD = 97.00, N = 148",0.05,148,NA,148,0.04974271,0.006765203,0.994897959,0.006696346
Moran_2017,1B,NA,impDC,Implicit,DC,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Implicit first,Evaluative Priming Task,Evaluative,Within,Difference score mean and SD,"M[1] = 0.00, SD = 103.00, N = 148",0,148,NA,148,0,0.006756757,0.994897959,0.006687986
Moran_2017,2A,NA,expAB,Explicit,AB,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Implicit Association Test,Evaluative,Within,Difference score mean and SD,"M[1] = 0.04, SD = 2.31, N = 374",0.02,374,NA,374,0.01995965,0.002674332,0.997989276,0.002663588
Moran_2017,2A,NA,expAC,Explicit,AC,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Implicit Association Test,Evaluative,Between,Effect size (author),"bt(372) = 27.30, p < .001, d = 2.82",2.82,187,187,374,2.814310693,0.021326738,0.997983871,0.02124083
Moran_2017,2A,NA,expDB,Explicit,DB,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Implicit Association Test,Evaluative,Between,Effect size (author),"bt(372) = 24.35, p < .001, d = 2.52",2.52,187,187,374,2.514915938,0.019185027,0.997983871,0.019107746
Moran_2017,2A,NA,expDC,Explicit,DC,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Implicit Association Test,Evaluative,Within,Difference score mean and SD,"M[1] = -0.45, SD = 2.74, N = 374",-0.16,374,NA,374,-0.159677202,0.002708021,0.997989276,0.002697142
Moran_2017,2A,NA,impAB,Implicit,AB,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Implicit Association Test,Evaluative,Within,Difference score mean and SD,"M[1] = 0.36, SD = 0.41, N = 374",0.88,374,NA,374,0.878224613,0.003709091,0.997989276,0.00369419
Moran_2017,2A,NA,impDC,Implicit,DC,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Implicit Association Test,Evaluative,Within,Difference score mean and SD,"M[1] = 0.16, SD = 0.43, N = 374",0.37,374,NA,374,0.369253531,0.002856818,0.997989276,0.002845341
Moran_2017,2B,NA,expAB,Explicit,AB,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Implicit first,Implicit Association Test,Evaluative,Within,Difference score mean and SD,"M[1] = 0.49, SD = 2.01, N = 162",0.24,162,NA,162,0.238873239,0.006350617,0.995341615,0.006291588
Moran_2017,2B,NA,expAC,Explicit,AC,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Implicit first,Implicit Association Test,Evaluative,Between,Effect size (author),"bt(160) = 20.91, p < .001, d = 3.29",3.29,81,81,162,3.274553991,0.058099074,0.9953125,0.057555672
Moran_2017,2B,NA,expDB,Explicit,DB,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Implicit first,Implicit Association Test,Evaluative,Between,Effect size (author),"bt(160) = 19.72, p < .001, d = 3.1",3.1,81,81,162,3.085446009,0.054351852,0.9953125,0.053843497
Moran_2017,2B,NA,expDC,Explicit,DC,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Implicit first,Implicit Association Test,Evaluative,Within,Difference score mean and SD,"M[1] = -0.01 SD = 2.73, N = 162",0,162,NA,162,0,0.00617284,0.995341615,0.006115463
Moran_2017,2B,NA,impAB,Implicit,AB,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Implicit first,Implicit Association Test,Evaluative,Within,Difference score mean and SD,"M[1] = 0.44, SD = 0.34, N = 162",1.29,162,NA,162,1.283943662,0.011308951,0.995341615,0.011203833
Moran_2017,2B,NA,impDC,Implicit,DC,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Implicit first,Implicit Association Test,Evaluative,Within,Difference score mean and SD,"M[1] = 0.20, SD = 0.41, N = 162",0.49,162,NA,162,0.487699531,0.006913889,0.995341615,0.006849624
Moran_2017,3A,NA,expAB,Explicit,AB,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Within,Difference score mean and SD,"M[1] = 0.10, SD = 2.19, N = 502",0.05,502,NA,502,0.049924962,0.001994522,0.998502994,0.001988555
Moran_2017,3A,NA,expAC,Explicit,AC,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Between,Effect size (author),"bt(500) = 32.35, p < .001, d = 2.91",2.91,251,251,502,2.905632816,0.01640249,0.9985,0.016353319
Moran_2017,3A,NA,expDB,Explicit,DB,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Between,Effect size (author),"bt(500) = 30.42, p < .001, d = 2.73",2.73,251,251,502,2.725902951,0.015391335,0.9985,0.015345195
Moran_2017,3A,NA,expDC,Explicit,DC,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Within,Difference score mean and SD,"M[1] = -0.50, SD = 2.58, N = 502",-0.19,502,NA,502,-0.189714857,0.002027988,0.998502994,0.002021921
Moran_2017,3A,NA,impAB,Implicit,AB,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Within,Difference score mean and SD,"M[1] = 0.13, SD = 0.29, N = 502",0.45,502,NA,502,0.449324662,0.002193725,0.998502994,0.002187162
Moran_2017,3A,NA,impDC,Implicit,DC,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Within,Difference score mean and SD,"M[1] = 0.12, SD = 0.29, N = 502",0.41,502,NA,502,0.409384692,0.002159462,0.998502994,0.002153002
Moran_2017,3B,NA,expAB,Explicit,AB,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Implicit first,Affect Misattribution Procedure,Evaluative,Within,Difference score mean and SD,"M[1] = 0.68, SD = 1.73, N = 176",0.39,176,NA,176,0.388316547,0.00611392,0.995714286,0.006061628
Moran_2017,3B,NA,expAC,Explicit,AC,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Implicit first,Affect Misattribution Procedure,Evaluative,Between,Effect size (author),"bt(174) = 19.98, p < .001, d = 3.01",3.01,88,88,176,2.997007194,0.048466193,0.995689655,0.048049282
Moran_2017,3B,NA,expDB,Explicit,DB,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Implicit first,Affect Misattribution Procedure,Evaluative,Between,Effect size (author),"bt(174) = 20.25, p < .001, d = 3.05",3.05,88,88,176,3.036834532,0.04915483,0.995689655,0.048731994
Moran_2017,3B,NA,expDC,Explicit,DC,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Implicit first,Affect Misattribution Procedure,Evaluative,Within,Difference score mean and SD,"M[1] = -0.45, SD = 2.76, N = 176",-0.16,176,NA,176,-0.159309353,0.005754545,0.995714286,0.005705326
Moran_2017,3B,NA,impAB,Implicit,AB,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Implicit first,Affect Misattribution Procedure,Evaluative,Within,Difference score mean and SD,"M[1] = 0.20, SD = 0.34, N = 176",0.59,176,NA,176,0.587453237,0.006670739,0.995714286,0.006613683
Moran_2017,3B,NA,impDC,Implicit,DC,NA,Published,Nonstudents,Novel individuals,Statements,32,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Implicit first,Affect Misattribution Procedure,Evaluative,Within,Difference score mean and SD,"M[1] = 0.11, SD = 0.35, N = 176",0.31,176,NA,176,0.308661871,0.00595483,0.995714286,0.005903898
Moran_2020,1,NA,expAB,Explicit,AB,NA,Published,Students,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,t statistic (author),"t(36) = 10.67, p < .001, d = 3",1.78,37,NA,37,1.741582734,0.069843243,0.979166667,0.066963422
Moran_2020,1,NA,expAC,Explicit,AC,NA,Published,Students,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,Effect size (author),"t(36) = 6.66, p < .001, d = 1.77",1.77,37,NA,37,1.731798561,0.069363514,0.979166667,0.066503473
Moran_2020,1,NA,expDB,Explicit,DB,NA,Published,Students,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,Effect size (author),"t(36) = 6.49 p < .001, d = 1.64",1.64,37,NA,37,1.604604317,0.063372973,0.979166667,0.060759938
Moran_2020,1,NA,expDC,Explicit,DC,NA,Published,Students,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,F statistic,"F(1, 36) = 5.27, p = .027, eta squared partial = .12",0.38,37,NA,37,0.371798561,0.028978378,0.979166667,0.027783523
Moran_2020,1,NA,impAB,Implicit,AB,NA,Published,Students,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,F statistic,"F(1, 40) = 80.40, p < .001, eta squared partial = .66",1.42,41,NA,41,1.392516129,0.048980488,0.98125,0.047160939
Moran_2020,1,NA,impAC,Implicit,AC,NA,Published,Students,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,Effect size (author),"t(40) = 4.92, p < .001, d = 1.07",1.07,41,NA,41,1.049290323,0.038352439,0.98125,0.036927706
Moran_2020,1,NA,impDB,Implicit,DB,NA,Published,Students,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,Effect size (author),"t(40) = 5.70, p < .001, d = 1.24",1.24,41,NA,41,1.216,0.043141463,0.98125,0.041538825
Moran_2020,1,NA,impDC,Implicit,DC,NA,Published,Students,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,F statistic,"F(1, 40) = 0.22, p = .643, eta squared partial < .001",0.07,41,NA,41,0.068645161,0.02445,0.98125,0.023541721
Moran_2020,2,NA,expAB,Explicit,AB,NA,Published,Nonstudents,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,Effect size (author),"t(37) = 10.79, p < .001, d = 3.22",3.22,38,NA,38,3.152447552,0.162742105,0.97972973,0.15621132
Moran_2020,2,NA,expAC,Explicit,AC,NA,Published,Nonstudents,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,Effect size (author),"t(37) = 6.28, p < .001, d = 1.59",1.59,38,NA,38,1.556643357,0.059580263,0.97972973,0.057189328
Moran_2020,2,NA,expDB,Explicit,DB,NA,Published,Nonstudents,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,Effect size (author),"t(37) = 6.78, p < .001, d = 1.95",1.95,38,NA,38,1.909090909,0.076348684,0.97972973,0.073284838
Moran_2020,2,NA,expDC,Explicit,DC,NA,Published,Nonstudents,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,F statistic,"F(1, 37) = 4.58, p = .039, eta squared = .11",0.35,38,NA,38,0.342657343,0.027927632,0.97972973,0.026806905
Moran_2020,2,NA,impAB,Implicit,AB,NA,Published,Nonstudents,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,Effect size (author),"t(40) = 10.52, p < .001, d = 2.6",2.6,41,NA,41,2.549677419,0.106829268,0.98125,0.102860728
Moran_2020,2,NA,impAC,Implicit,AC,NA,Published,Nonstudents,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,Effect size (author),"t(40) = 4.34, p < .001, d = 0.95",0.95,41,NA,41,0.931612903,0.035396341,0.98125,0.034081423
Moran_2020,2,NA,impDC,Implicit,DC,NA,Published,Nonstudents,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,F statistic,"F(1, 40) = -5.59, p = .023, eta squared = .12",-0.37,41,NA,41,-0.36283871,0.026059756,0.98125,0.025091677
Moran_2020,3,NA,expAB,Explicit,AB,NA,Published,Nonstudents,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,F statistic,"F(1, 219) = 401.42, p < .001, eta squared = .65",1.35,220,NA,220,1.345350172,0.0086875,0.996575342,0.008628098
Moran_2020,3,NA,expAC,Explicit,AC,NA,Published,Nonstudents,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,Effect size (author),"t(114) = 10.73, p < .001, d = 1.27",1.27,115,NA,115,1.261552106,0.015708261,0.993421053,0.015502253
Moran_2020,3,NA,expDB,Explicit,DB,NA,Published,Nonstudents,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,t statistic (author),"t(114) = 13.57, p < .001, d = 2",1.27,115,NA,115,1.261552106,0.015708261,0.993421053,0.015502253
Moran_2020,3,NA,expDC,Explicit,DC,NA,Published,Nonstudents,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,F statistic,"F(1, 219) = 1.06, p = .304, eta squared < .01",0.07,220,NA,220,0.069758898,0.004556591,0.996575342,0.004525435
Moran_2020,3,NA,impAB,Implicit,AB,NA,Published,Nonstudents,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,F statistic,"F(1, 237) = 371.69, p < .001, eta squared = .61",1.25,238,NA,238,1.24602333,0.007484244,0.996835443,0.00743695
Moran_2020,3,NA,impAC,Implicit,AC,NA,Published,Nonstudents,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,Effect size (author),"t(124) = 8.46, p < .001, d = 1.03",1.03,125,NA,125,1.023706721,0.0122436,0.993951613,0.01209594
Moran_2020,3,NA,impDB,Implicit,DB,NA,Published,Nonstudents,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,Effect size (author),"t(124) = 11.63, p < .001, d = 1.6",1.6,125,NA,125,1.590224033,0.01824,0.993951613,0.018020022
Moran_2020,3,NA,impDC,Implicit,DC,NA,Published,Nonstudents,Novel social groups,Sounds,20,1,Causal information,Observation,Simultaneous,Relational modifies co-occurrence,One measure only,Speeded self-report,Evaluative,Within,F statistic,"F(1, 237) = 2.81, p = .095, eta squared = .01",0.11,238,NA,238,0.109650053,0.004227101,0.996835443,0.004200389
Perez_2015,1,NA,expAB,Explicit,AB,NA,Published,Students,Novel shapes,Images,NA,1,Information on logical relations,Observation,Simultaneous,Relational modifies co-occurrence,Explicit first,Implicit Relational Assessment Procedure,Semantic,NA,No response,NA,NA,NA,NA,NA,NA,NA,NA,NA
Perez_2015,1,NA,expAC,Explicit,AC,NA,Published,Students,Novel shapes,Images,NA,1,Information on logical relations,Observation,Simultaneous,Relational modifies co-occurrence,Explicit first,Implicit Relational Assessment Procedure,Semantic,NA,No response,NA,NA,NA,NA,NA,NA,NA,NA,NA
Perez_2015,1,NA,expDB,Explicit,DB,NA,Published,Students,Novel shapes,Images,NA,1,Information on logical relations,Observation,Simultaneous,Relational modifies co-occurrence,Explicit first,Implicit Relational Assessment Procedure,Semantic,NA,No response,NA,NA,NA,NA,NA,NA,NA,NA,NA
Perez_2015,1,NA,expDC,Explicit,DC,NA,Published,Students,Novel shapes,Images,NA,1,Information on logical relations,Observation,Simultaneous,Relational modifies co-occurrence,Explicit first,Implicit Relational Assessment Procedure,Semantic,NA,No response,NA,NA,NA,NA,NA,NA,NA,NA,NA
Perez_2015,1,NA,impAB,Implicit,AB,"A, B, C, D",Published,Students,Novel shapes,Images,NA,1,Information on logical relations,Observation,Simultaneous,Relational modifies co-occurrence,Explicit first,Implicit Relational Assessment Procedure,Semantic,Between,Difference of 2 t statistics,"t(9) = 4.212, p < .001; t(9) = -7.043, p < .001",3.75,10,10,20,3.591549296,0.5515625,0.958333333,0.506556532
Perez_2015,1,NA,impAC,Implicit,AC,"A, B, C, D",Published,Students,Novel shapes,Images,NA,1,Information on logical relations,Observation,Simultaneous,Relational modifies co-occurrence,Explicit first,Implicit Relational Assessment Procedure,Semantic,Between,Difference of 2 t statistics,"t(9) = 4.212, p < .001; t(9) = -3.030, p < .05",2.41,10,10,20,2.308169014,0.3452025,0.958333333,0.317034935
Perez_2015,1,NA,impDB,Implicit,DB,"A, B, C, D",Published,Students,Novel shapes,Images,NA,1,Information on logical relations,Observation,Simultaneous,Relational modifies co-occurrence,Explicit first,Implicit Relational Assessment Procedure,Semantic,Between,Difference of 2 t statistics,"t(9) = 2.505, p < .05; t(9) = -7.043, p < .001",3.18,10,10,20,3.045633803,0.45281,0.958333333,0.415861962
Perez_2015,1,NA,impDC,Implicit,DC,"A, B, C, D",Published,Students,Novel shapes,Images,NA,1,Information on logical relations,Observation,Simultaneous,Relational modifies co-occurrence,Explicit first,Implicit Relational Assessment Procedure,Semantic,Between,Difference of 2 t statistics,"t(9) = 2.505, p < .05; t(9) = -3.030, p < .05",1.84,10,10,20,1.762253521,0.28464,0.958333333,0.261414167
Peters_2011,1,NA,expAB,Explicit,AB,NA,Published,Students,Novel individuals,Statements,80,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Within,t statistic,"t(27) = 9.08, p < .001",1.75,28,NA,28,1.699029126,0.090401786,0.972222222,0.085449219
Peters_2011,1,NA,expAC,Explicit,AC,NA,Published,Students,Novel individuals,Statements,80,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Within,t statistic,"t(27) = 12.80, p < .001",2.46,28,NA,28,2.388349515,0.143778571,0.972222222,0.135901813
Peters_2011,1,NA,expDB,Explicit,DB,NA,Published,Students,Novel individuals,Statements,80,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Within,t statistic,"t(27) = 4.28, p < .001",0.82,28,NA,28,0.796116505,0.047721429,0.972222222,0.04510706
Peters_2011,1,NA,expDC,Explicit,DC,NA,Published,Students,Novel individuals,Statements,80,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Within,t statistic,"t(27) = 6.04, p < .001",1.16,28,NA,28,1.126213592,0.059742857,0.972222222,0.056469907
Peters_2011,1,NA,impAB,Implicit,AB,NA,Published,Students,Novel individuals,Statements,80,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Within,t statistic,"t(27) = 4.03, p < .001",0.78,28,NA,28,0.757281553,0.046578571,0.972222222,0.044026813
Peters_2011,1,NA,impAC,Implicit,AC,NA,Published,Students,Novel individuals,Statements,80,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Within,t statistic,"t(27) = 3.16, p = .004",0.61,28,NA,28,0.59223301,0.042358929,0.972222222,0.040038339
Peters_2011,1,NA,impDB,Implicit,DB,NA,Published,Students,Novel individuals,Statements,80,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Within,t statistic,"t(27) = 3.44, p = .002",0.66,28,NA,28,0.640776699,0.043492857,0.972222222,0.041110147
Peters_2011,1,NA,impDC,Implicit,DC,NA,Published,Students,Novel individuals,Statements,80,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Within,t statistic,"t(27) = 2.66, p = .013",0.51,28,NA,28,0.495145631,0.040358929,0.972222222,0.038147907
Peters_2011,2,NA,expAB,Explicit,AB,NA,Published,Students,Novel individuals,Statements,80,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,t statistic,"t(43) = 21.60, p < .001",3.29,44,NA,44,3.230898204,0.145728409,0.98255814,0.140689193
Peters_2011,2,NA,expAC,Explicit,AC,NA,Published,Students,Novel individuals,Statements,80,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,t statistic,"t(43) = 21.98, p < .001",3.35,44,NA,44,3.289820359,0.150255682,0.98255814,0.145059915
